,0
Name,VISION MARINE TECHNOLOGIES INC.
Currency,USD
Sector,Consumer Cyclical
Industry,Recreational Vehicles
Country,CA
IPO,"Nov 24, 2020"
Insider Percentage,58.08%
Institution Percentage,3.87%
