,0
Name,"FIRST CITIZENS BANCSHARES, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Oct 22, 1986"
Insider Percentage,20.57%
Institution Percentage,40.39%
