,0
Name,"CAPSTONE COMPANIES, INC."
Currency,USD
Sector,Industrials
Industry,Electrical Equipment & Parts
Country,US
IPO,"Aug 29, 2012"
Insider Percentage,39.08%
Institution Percentage,- -
