,0
Name,"THE HARTFORD FINANCIAL SERVICES GROUP, INC."
Currency,USD
Sector,Financial Services
Industry,Insurance—Diversified
Country,US
IPO,"Dec 9, 1985"
Insider Percentage,0.36%
Institution Percentage,94.79%
