,0
Name,"LEAP THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jan 24, 2017"
Insider Percentage,10.38%
Institution Percentage,57.21%
