,0
Name,CANTERBURY PARK HOLDING CORPORATION
Currency,USD
Sector,Consumer Cyclical
Industry,Gambling
Country,US
IPO,"Jul 1, 2016"
Insider Percentage,37.31%
Institution Percentage,34.45%
