,0
Name,MODEL PERFORMANCE ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Apr 8, 2021"
Insider Percentage,- -
Institution Percentage,9.36%
