,0
Name,MILLICOM INTERNATIONAL CELLULAR S.A.
Currency,USD
Sector,Communication Services
Industry,Telecom Services
Country,LU
IPO,"Jan 9, 2019"
Insider Percentage,0.53%
Institution Percentage,23.22%
