,0
Name,PERMIAN BASIN ROYALTY TRUST
Currency,USD
Sector,Energy
Industry,Oil & Gas Midstream
Country,US
IPO,"Oct 24, 1980"
Insider Percentage,10.00%
Institution Percentage,15.51%
