,0
Name,"WYNN RESORTS, LIMITED"
Currency,USD
Sector,Consumer Cyclical
Industry,Resorts & Casinos
Country,US
IPO,"Oct 25, 2002"
Insider Percentage,8.80%
Institution Percentage,63.91%
