,0
Name,"J.B. HUNT TRANSPORT SERVICES, INC."
Currency,USD
Sector,Industrials
Industry,Integrated Freight & Logistics
Country,US
IPO,"Jan 1, 1983"
Insider Percentage,20.49%
Institution Percentage,75.31%
