,0
Name,INTERNATIONAL MEDIA ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Aug 16, 2021"
Insider Percentage,21.80%
Institution Percentage,76.89%
