,0
Name,"CALAVO GROWERS, INC."
Currency,USD
Sector,Consumer Defensive
Industry,Food Distribution
Country,US
IPO,"Jan 16, 1980"
Insider Percentage,5.36%
Institution Percentage,78.83%
