,0
Name,"BOTTOMLINE TECHNOLOGIES, INC."
Currency,USD
Sector,Technology
Industry,Software—Infrastructure
Country,US
IPO,"Feb 12, 1999"
Insider Percentage,4.63%
Institution Percentage,88.66%
