,0
Name,"ALLISON TRANSMISSION HOLDINGS, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Auto Parts
Country,US
IPO,"Mar 15, 2012"
Insider Percentage,0.82%
Institution Percentage,104.08%
