,0
Name,"CAPITAL CITY BANK GROUP, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Mar 23, 1994"
Insider Percentage,23.95%
Institution Percentage,44.87%
