,0
Name,"EASTSIDE DISTILLING, INC."
Currency,USD
Sector,Consumer Defensive
Industry,Beverages—Wineries & Distilleries
Country,US
IPO,"Jul 22, 2013"
Insider Percentage,8.31%
Institution Percentage,19.13%
