,0
Name,TEVA PHARMACEUTICAL INDUSTRIES LIMITED
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,IL
IPO,"Feb 11, 2013"
Insider Percentage,1.38%
Institution Percentage,45.65%
