,0
Name,SUMMIT HEALTHCARE ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,HK
IPO,"Jul 30, 2021"
Insider Percentage,- -
Institution Percentage,51.37%
