,0
Name,HÖEGH LNG PARTNERS LP
Currency,USD
Sector,Energy
Industry,Oil & Gas Midstream
Country,BM
IPO,"Aug 7, 2014"
Insider Percentage,47.11%
Institution Percentage,10.36%
