,0
Name,"EMPIRE GLOBAL GAMING, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Gambling
Country,US
IPO,"Jan 8, 2021"
Insider Percentage,88.89%
Institution Percentage,- -
