,0
Name,ALLEGHENY TECHNOLOGIES INCORPORATED
Currency,USD
Sector,Industrials
Industry,Metal Fabrication
Country,US
IPO,"Nov 23, 1999"
Insider Percentage,0.67%
Institution Percentage,108.83%
