,0
Name,"BALLANTYNE STRONG, INC"
Currency,USD
Sector,Consumer Cyclical
Industry,Leisure
Country,US
IPO,"Sep 24, 2004"
Insider Percentage,36.40%
Institution Percentage,44.52%
