,0
Name,LEJU HOLDINGS LIMITED
Currency,USD
Sector,Real Estate
Industry,Real Estate Services
Country,CN
IPO,"Apr 17, 2014"
Insider Percentage,0.70%
Institution Percentage,1.84%
