,0
Name,"ADM TRONICS UNLIMITED, INC."
Currency,USD
Sector,Healthcare
Industry,Medical Devices
Country,US
IPO,"Jul 19, 1990"
Insider Percentage,44.49%
Institution Percentage,- -
