,0
Name,"DOUBLEVERIFY HOLDINGS, INC."
Currency,USD
Sector,Technology
Industry,Software—Application
Country,US
IPO,"Apr 21, 2021"
Insider Percentage,2.36%
Institution Percentage,93.96%
