,0
Name,"GOLDEN ENTERTAINMENT, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Resorts & Casinos
Country,US
IPO,"Jan 4, 1999"
Insider Percentage,36.31%
Institution Percentage,65.81%
