,0
Name,"NEXTDOOR HOLDINGS, INC."
Currency,USD
Sector,Communication Services
Industry,Internet Content & Information
Country,US
IPO,"Nov 8, 2021"
Insider Percentage,0.86%
Institution Percentage,92.94%
