,0
Name,CALIFORNIA RESOURCES CORPORATION
Currency,USD
Sector,Energy
Industry,Oil & Gas E&P
Country,US
IPO,"Nov 19, 2020"
Insider Percentage,- -
Institution Percentage,- -
