,0
Name,SOTHERLY HOTELS INC.
Currency,USD
Sector,Real Estate
Industry,REIT—Hotel & Motel
Country,US
IPO,"Aug 29, 2016"
Insider Percentage,6.37%
Institution Percentage,8.47%
