,0
Name,BP PRUDHOE BAY ROYALTY TRUST
Currency,USD
Sector,Energy
Industry,Oil & Gas Refining & Marketing
Country,US
IPO,"May 23, 1989"
Insider Percentage,- -
Institution Percentage,2.46%
