,0
Name,STUDIO CITY INTERNATIONAL HOLDINGS LIMITED
Currency,USD
Sector,Consumer Cyclical
Industry,Resorts & Casinos
Country,HK
IPO,"Oct 18, 2018"
Insider Percentage,24.87%
Institution Percentage,28.84%
