,0
Name,"CLEAN ENERGY TECHNOLOGIES, INC."
Currency,USD
Sector,Industrials
Industry,Electrical Equipment & Parts
Country,US
IPO,"May 12, 2006"
Insider Percentage,64.09%
Institution Percentage,- -
