,0
Name,ASPIRA WOMEN'S HEALTH INC.
Currency,USD
Sector,Healthcare
Industry,Diagnostics & Research
Country,US
IPO,"Jul 12, 2006"
Insider Percentage,49.33%
Institution Percentage,30.66%
