,0
Name,ALTA EQUIPMENT GROUP INC.
Currency,USD
Sector,Industrials
Industry,Rental & Leasing Services
Country,US
IPO,"Apr 9, 2019"
Insider Percentage,21.24%
Institution Percentage,68.56%
