,0
Name,FIRST RESERVE SUSTAINABLE GROWTH CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Apr 26, 2021"
Insider Percentage,- -
Institution Percentage,88.57%
