,0
Name,LAKELAND FINANCIAL CORPORATION
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Aug 1, 1997"
Insider Percentage,3.44%
Institution Percentage,82.51%
