,0
Name,"GLOBAL TECH INDUSTRIES GROUP, INC."
Currency,USD
Sector,Industrials
Industry,Conglomerates
Country,US
IPO,"Jan 1, 1900"
Insider Percentage,25.19%
Institution Percentage,0.00%
