,0
Name,FREELINE THERAPEUTICS HOLDINGS PLC
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,GB
IPO,"Aug 7, 2020"
Insider Percentage,- -
Institution Percentage,59.19%
