,0
Name,"IMPAC MORTGAGE HOLDINGS, INC."
Currency,USD
Sector,Financial Services
Industry,Mortgage Finance
Country,US
IPO,"Nov 21, 1995"
Insider Percentage,43.15%
Institution Percentage,12.61%
