,0
Name,"AMERAMEX INTERNATIONAL, INC."
Currency,USD
Sector,Industrials
Industry,Farm & Heavy Construction Machinery
Country,US
IPO,"Dec 29, 1999"
Insider Percentage,60.02%
Institution Percentage,- -
