,0
Name,"BLUEROCK RESIDENTIAL GROWTH REIT, INC."
Currency,USD
Sector,Real Estate
Industry,REIT—Residential
Country,US
IPO,"Mar 28, 2014"
Insider Percentage,2.80%
Institution Percentage,52.53%
