,0
Name,ELLINGTON RESIDENTIAL MORTGAGE REIT
Currency,USD
Sector,Real Estate
Industry,REIT—Mortgage
Country,US
IPO,"Jan 5, 2013"
Insider Percentage,2.43%
Institution Percentage,27.52%
