,0
Name,SECURITY NATIONAL FINANCIAL CORPORATION
Currency,USD
Sector,Financial Services
Industry,Credit Services
Country,US
IPO,"Aug 12, 1987"
Insider Percentage,39.60%
Institution Percentage,38.85%
