,0
Name,"QUAD/GRAPHICS, INC."
Currency,USD
Sector,Industrials
Industry,Specialty Business Services
Country,US
IPO,"Jul 6, 2010"
Insider Percentage,22.19%
Institution Percentage,37.47%
