,0
Name,MCEWEN MINING INC.
Currency,USD
Sector,Basic Materials
Industry,Other Precious Metals & Mining
Country,CA
IPO,"May 7, 1980"
Insider Percentage,17.67%
Institution Percentage,25.68%
