,0
Name,"BIG SKY GROWTH PARTNERS, INC."
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Apr 8, 2021"
Insider Percentage,- -
Institution Percentage,46.63%
