,0
Name,RELIANCE STEEL & ALUMINUM CO.
Currency,USD
Sector,Basic Materials
Industry,Steel
Country,US
IPO,"Sep 16, 1994"
Insider Percentage,0.85%
Institution Percentage,85.61%
