,0
Name,"UNITED STATES LIME & MINERALS, INC."
Currency,USD
Sector,Basic Materials
Industry,Building Materials
Country,US
IPO,"Mar 17, 1980"
Insider Percentage,63.86%
Institution Percentage,25.93%
