,0
Name,"HERTZ GLOBAL HOLDINGS, INC."
Currency,USD
Sector,Industrials
Industry,Rental & Leasing Services
Country,US
IPO,"Nov 9, 2021"
Insider Percentage,0.80%
Institution Percentage,81.04%
