,0
Name,ORTHO CLINICAL DIAGNOSTICS HOLDINGS PLC
Currency,USD
Sector,Healthcare
Industry,Diagnostics & Research
Country,US
IPO,"Jan 28, 2021"
Insider Percentage,0.38%
Institution Percentage,99.48%
