,0
Name,CRAWFORD UNITED CORPORATION
Currency,USD
Sector,Industrials
Industry,Specialty Industrial Machinery
Country,US
IPO,"Aug 27, 1990"
Insider Percentage,75.18%
Institution Percentage,1.91%
