,0
Name,"MOLECULAR TEMPLATES, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Feb 4, 2005"
Insider Percentage,27.58%
Institution Percentage,83.24%
