,0
Name,GULF COAST ULTRA DEEP ROYALTY TRUST
Currency,USD
Sector,Energy
Industry,Oil & Gas E&P
Country,US
IPO,"Jun 4, 2013"
Insider Percentage,48.88%
Institution Percentage,12.22%
