,0
Name,GLOBAL PARTNER ACQUISITION CORP II
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Mar 4, 2021"
Insider Percentage,- -
Institution Percentage,82.45%
