,0
Name,"FREQUENCY THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Oct 3, 2019"
Insider Percentage,7.86%
Institution Percentage,51.68%
