,0
Name,TRINITY BIOTECH PLC
Currency,USD
Sector,Healthcare
Industry,Diagnostics & Research
Country,IE
IPO,"Oct 21, 1992"
Insider Percentage,15.15%
Institution Percentage,36.25%
