,0
Name,AURINIA PHARMACEUTICALS INC.
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,CA
IPO,"Sep 19, 2000"
Insider Percentage,6.85%
Institution Percentage,29.22%
