,0
Name,"THERAVANCE BIOPHARMA, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,KY
IPO,"May 16, 2014"
Insider Percentage,17.09%
Institution Percentage,79.33%
