,0
Name,MOTORSPORT GAMES INC.
Currency,USD
Sector,Communication Services
Industry,Electronic Gaming & Multimedia
Country,US
IPO,"Jan 12, 2021"
Insider Percentage,60.55%
Institution Percentage,22.99%
