,0
Name,"EOS ENERGY ENTERPRISES, INC."
Currency,USD
Sector,Industrials
Industry,Electrical Equipment & Parts
Country,US
IPO,"Nov 2, 2020"
Insider Percentage,7.98%
Institution Percentage,58.18%
