,0
Name,"NORTHEAST COMMUNITY BANCORP, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Jul 13, 2021"
Insider Percentage,10.99%
Institution Percentage,22.02%
