,0
Name,CHIMERA INVESTMENT CORPORATION
Currency,USD
Sector,Real Estate
Industry,REIT—Mortgage
Country,US
IPO,"Nov 16, 2007"
Insider Percentage,1.62%
Institution Percentage,54.75%
