,0
Name,A.K.A. BRANDS HOLDING CORP.
Currency,USD
Sector,Consumer Cyclical
Industry,Internet Retail
Country,US
IPO,"Sep 22, 2021"
Insider Percentage,35.36%
Institution Percentage,63.70%
